,id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,clean_ingredients,ingredient_count,timeMins
5073,Italian-crescent-casserole-351173,italian crescent casserole,5.0,2400.0,[Main Dishes],[Italian],"[ground beef, tomato sauce, pillsbury refrigerated crescent dinner rolls, shredded italian cheese, basil dried leaves]","['beef', 'tomato sauce', 'crescent dinner roll', 'italian cheese', 'leaf']",5,40.0
5074,Chestnut-and-Pear-Ravioli-with-Saged-Brown-Butter-1376385,chestnut and pear ravioli with saged brown butter,3.0,5400.0,[Main Dishes],[Italian],"[all-purpose flour, large eggs, extra-virgin olive oil, butter, pancetta, onions, garlic cloves, chestnuts, bosc pears, parmigiano reggiano cheese, salt, freshly ground black pepper, unsalted butter, sage leaves]","['all purpose flmy', 'egg', 'extra virgin olive oil', 'butter', 'pancettum', 'onion', 'garlic clove', 'chestnut', 'bosc pear', 'parmigiano reggiano cheese', 'salt', 'black pepper', 'butter', 'sage leaf']",14,90.0
5075,Homemade-Marinara-Sauce-1167120,homemade marinara sauce,4.0,1500.0,[Condiments and Sauces],[Italian],"[tomatoes, extra-virgin olive oil, garlic, finely chopped onion, butter, salt, black pepper, fresh basil leaves]","['tomato', 'extra virgin olive oil', 'garlic', 'onion', 'butter', 'salt', 'black pepper', 'basil leaf']",8,25.0
5076,Italian-Marinara-Sauce-1290296,italian marinara sauce,4.0,3300.0,,[Italian],"[crushed tomatoes, diced red onions, olive oil, diced tomatoes, fresh oregano, sugar, fresh basil, italian seasoning, diced pimentos, crushed red pepper flakes, italian sausage]","['tomato', 'onion', 'olive oil', 'tomato', 'oregano', 'sugar', 'basil', 'italian seasoning', 'pimento', 'pepper flake', 'italian sausage']",11,55.0
5077,Gnocchi-with-Turkey-and-White-Beans-1365018,gnocchi with turkey and white beans,4.0,1800.0,[Main Dishes],[Italian],"[olive oil, seasoned ground turkey, dried oregano, onions, garlic cloves, potato gnocchi, white beans, tomatoes, baby spinach, fresh basil, shredded mozzarella cheese, grated parmesan cheese, pepper, salt]","['olive oil', 'turkey', 'oregano', 'onion', 'garlic clove', 'potato gnocchi', 'white bean', 'tomato', 'baby spinach', 'basil', 'mozzarella cheese', 'parmesan cheese', 'pepper', 'salt']",14,30.0
5078,Italian-Pesto-1290328,italian pesto,4.0,900.0,,[Italian],"[pinenuts, grated parmesan cheese, basil, garlic cloves, olive oil, lemon juice]","['pinenut', 'parmesan cheese', 'basil', 'garlic clove', 'olive oil', 'lemon juice']",6,15.0
5079,Creamy-Chicken-Alfredo-Lasagna-in-the-Slow-Cooker-1326264,creamy chicken alfredo lasagna in the slow cooker,4.0,3000.0,[Main Dishes],[Italian],"[lasagna noodles, alfredo sauce, water, cottage cheese, mozzarella cheese, italian seasoning, diced chicken]","['lasagna noodle', 'sauce', 'water', 'cottage cheese', 'mozzarella cheese', 'italian seasoning', 'chicken']",7,50.0
5080,Italian-Pasta-Salad-1349402,italian pasta salad,4.0,1800.0,[Salads],[Italian],"[pasta spiral, cherry tomatoes, provolone cheese, salami, pepperoni slices, green bell pepper, black olives, pimentos, italian salad dressing]","['pastum spiral', 'cherry tomato', 'provolone cheese', 'salami', 'pepperoni slice', 'bell pepper', 'black olife', 'pimento', 'italian salad dressing']",9,30.0
5081,Traditional-Italian-Meatballs-with-Sunday-Gravy-1351044,traditional italian meatballs with sunday gravy,4.0,3600.0,[Main Dishes],[Italian],"[olive oil, onions, garlic, salt, pepper, whole peeled tomatoes, tomato sauce low sodium, sliced mushrooms, red wine, parsley, fresh basil, ground sirloin, ground pork, ground chuck, eggs, italian seasoned breadcrumbs, grated parmesan cheese, pasta]","['olive oil', 'onion', 'garlic', 'salt', 'pepper', 'tomato', 'tomato sauce low sodium', 'mushroom', 'wine', 'parsley', 'basil', 'sirloin', 'pork', 'chuck', 'egg', 'breadcrumb', 'parmesan cheese', 'pastum']",18,60.0
5082,Three-Ingredient-Italian-Sausage-and-Mushroom-Bolognese-1338843,three ingredient italian sausage and mushroom bolognese,4.0,1800.0,[Main Dishes],[Italian],"[italian sausage, mushrooms, tomato sauce, pasta]","['italian sausage', 'mushroom', 'tomato sauce', 'pastum']",4,30.0
5083,Italian-Chicken-Soup-1318573,italian chicken soup,4.0,4500.0,[Soups],[Italian],"[ditalini pasta, olive oil, fryer chickens, low sodium chicken broth, onions, green bell pepper, celery, jalapeno chilies, tomatoes, heavy cream, extra-virgin olive oil, fresh oregano, freshly ground pepper, salt, shaved parmesan cheese]","['ditalini pastum', 'olive oil', 'fryer chicken', 'low sodium chicken broth', 'onion', 'bell pepper', 'celery', 'jalapeno chily', 'tomato', 'heavy cream', 'extra virgin olive oil', 'oregano', 'pepper', 'salt', 'parmesan cheese']",15,75.0
5084,Italian-AntiPasto-Salad-1343233,italian antipasto salad,4.0,1200.0,[Salads],[Italian],"[lettuce, salami, dubliner cheese, red bell pepper, kalamata, avocado, vinaigrette]","['lettuce', 'salami', 'dubliner cheese', 'bell pepper', 'kalamatum', 'avocado', 'vinaigrette']",7,20.0
5085,Basil-Walnut-Pesto-Once-Upon-A-Chef-200008,basil walnut pesto,5.0,900.0,[Condiments and Sauces],[Italian],"[fresh basil leaves, large garlic cloves, parmigiano reggiano cheese, walnuts, salt, ground black pepper, extra-virgin olive oil]","['basil leaf', 'garlic clove', 'parmigiano reggiano cheese', 'walnut', 'salt', 'black pepper', 'extra virgin olive oil']",7,15.0
5086,Roman-style-spaghetti-alla-carbonara-306162,roman-style spaghetti alla carbonara,5.0,1800.0,[Main Dishes],[Italian],"[guanciale, spaghetti, large eggs, pecorino romano cheese]","['guanciale', 'spaghettus', 'egg', 'pecorino romano cheese']",4,30.0
5087,Tiramisu-461037,tiramisù,5.0,,[Desserts],[Italian],"[egg yolks, sugar, mascarpone, heavy cream, rum, vanilla extract, brewed espresso, egg whites, ladyfingers, cocoa powder]","['egg yolk', 'sugar', 'mascarpone', 'heavy cream', 'rum', 'vanilla extract', 'espresso', 'egg white', 'ladyfinger', 'cocoa powder']",10,
5088,Simple-Garlic-Bread-510100,simple garlic bread,5.0,2100.0,"[Breads, Side Dishes]",[Italian],"[italian bread, garlic, salted butter, flat leaf parsley]","['italian bread', 'garlic', 'butter', 'flat leaf parsley']",4,35.0
5089,Luscious-Rosa-Lasagna-1337099,luscious rosa lasagna,4.0,4500.0,[Main Dishes],[Italian],"[ricotta cheese, shredded mozzarella cheese, grated parmesan cheese, eggs, bertolli tomato & basil sauce, bertolli® alfredo sauce, lasagna noodles, cooked and drained]","['ricottum cheese', 'mozzarella cheese', 'parmesan cheese', 'egg', 'bertolli tomato basil sauce', 'sauce', 'lasagna noodle', '']",8,75.0
5090,Baked-Italian-Meatballs-1317840,baked italian meatballs,4.0,5400.0,[Main Dishes],[Italian],"[lean ground beef, salt, pepper, dried oregano, dried basil, garlic cloves, eggs, toast]","['lean beef', 'salt', 'pepper', 'oregano', 'basil', 'garlic clove', 'egg', 'toast']",8,90.0
5091,Porcini-Mushroom-Risotto-1374900,porcini mushroom risotto,4.0,3000.0,,[Italian],"[olive oil, onions, garlic, vegetable broth, liquid, arborio rice, red wine, shallots, dried porcini mushrooms, button mushrooms, fresh thyme, dried rosemary, basil, butter, truffle oil, parmesan cheese, salt, pepper]","['olive oil', 'onion', 'garlic', 'vegetable broth', 'liquid', 'arborio rice', 'wine', 'shallot', 'porcini mushroom', 'button mushroom', 'thyme', 'rosemary', 'basil', 'butter', 'truffle oil', 'parmesan cheese', 'salt', 'pepper']",18,50.0
5092,Garlic-penne-alfredo-with-sun-dried-tomatoes-299172,garlic penne alfredo with sun-dried tomatoes,4.0,1800.0,[Main Dishes],"[Italian, Mediterranean]","[penne pasta, asparagus, bertolli® classico olive oil, onions, sun-dried tomatoes, dry white wine, bertolli garlic alfredo sauce]","['penne pastum', 'asparagu', 'bertolli classico olive oil', 'onion', 'tomato', 'dry white wine', 'sauce']",7,30.0
5093,Caprese-salad-352009,caprese salad,5.0,,"[Lunch and Snacks, Salads, Side Dishes]",[Italian],"[tomatoes, fresh mozzarella, basil leaves, extra-virgin olive oil, balsamic vinegar, salt, pepper]","['tomato', 'mozzarella', 'basil leaf', 'extra virgin olive oil', 'balsamic vinegar', 'salt', 'pepper']",7,
5094,Italian-Risotto-1290280,italian risotto,4.0,3300.0,[Side Dishes],[Italian],"[salt, black pepper, butter, risotto rice, parmesan cheese, saffron threads, garlic cloves, onions, chicken stock]","['salt', 'black pepper', 'butter', 'risotto rice', 'parmesan cheese', 'saffron thread', 'garlic clove', 'onion', 'chicken stock']",9,55.0
5095,Sausage_-Peppers_-and-Onions-Simply-Recipes-42554,"sausage, peppers, and onions",5.0,3000.0,[Main Dishes],[Italian],"[sausage links, olive oil, green bell pepper, slice, red bell pepper, bell pepper, garlic cloves, yellow onion, crushed tomatoes, dried oregano, marsala wine, red pepper flakes, salt]","['sausage link', 'olive oil', 'bell pepper', 'slouse', 'bell pepper', 'bell pepper', 'garlic clove', 'yellow onion', 'tomato', 'oregano', 'marsala wine', 'pepper flake', 'salt']",13,50.0
5096,Baked-Ziti-Casserole-1337237,baked ziti casserole,4.0,3600.0,[Main Dishes],[Italian],"[pasta, olive oil, bulk italian sausag, onions, garlic cloves, fresh basil, italian seasoning, red pepper flakes, marinara sauce, shredded mozzarella cheese, ricotta cheese, grated parmesan cheese]","['pastum', 'olive oil', 'bulk italian sausag', 'onion', 'garlic clove', 'basil', 'italian seasoning', 'pepper flake', 'marinara sauce', 'mozzarella cheese', 'ricottum cheese', 'parmesan cheese']",12,60.0
5097,Italian-Lentil-Soup-1369726,italian lentil soup,4.0,3900.0,[Soups],[Italian],"[chicken broth, water, white wine, crushed tomatoes, lentils, olive oil, yellow onion, celery, carrots, garlic, fresh parsley, dried basil, dried oregano, dried dill, freshly ground black pepper]","['chicken broth', 'water', 'white wine', 'tomato', 'lentil', 'olive oil', 'yellow onion', 'celery', 'carrot', 'garlic', 'parsley', 'basil', 'oregano', 'dill', 'black pepper']",15,65.0
5098,Keto-Italian-Omelet-1353259,keto italian omelet,4.0,900.0,[Breakfast and Brunch],[Italian],"[eggs, frozen chopped spinach, shredded mozzarella cheese, olive oil, heavy cream, grated parmesan cheese]","['egg', 'spinach', 'mozzarella cheese', 'olive oil', 'heavy cream', 'parmesan cheese']",6,15.0
5099,Creamy-Zoodles-alla-Carbonara-1345507,creamy zoodles alla carbonara,4.0,1500.0,[Main Dishes],[Italian],"[zucchini, butter, prosciutto, garlic cloves, cream, large egg yolks, grated parmesan cheese, cracked black pepper, sea salt, flat leaf parsley]","['zucchini', 'butter', 'prosciutto', 'garlic clove', 'cream', 'egg yolk', 'parmesan cheese', 'black pepper', 'sea salt', 'flat leaf parsley']",10,25.0
5100,Spicy-Italian-Crescent-Ring-685408,spicy italian crescent ring,4.0,2700.0,[],[Italian],"[pillsbury refrigerated crescent dinner rolls, roasted red peppers, provolone cheese, spicy salami, sliced ham, capocollo, hot pepper rings]","['crescent dinner roll', 'pepper', 'provolone cheese', 'spicy salami', 'ham', 'capocollo', 'hot pepper ring']",7,45.0
5101,SPAGHETTI-CARBONARA-1319184,spaghetti carbonara,3.0,2100.0,[Main Dishes],[Italian],"[eggs, spaghetti, pancetta, pecorino cheese, olive oil, cracked black pepper]","['egg', 'spaghettus', 'pancettum', 'pecorino cheese', 'olive oil', 'black pepper']",6,35.0
5102,Italian-Veal-Scallopini-1290381,italian veal scallopini,4.0,1800.0,[Main Dishes],[Italian],"[olive oil, dry white wine, veal scallopini, unsalted butter, balsamic vinegar, flat leaf parsley, flour, salt, pepper]","['olive oil', 'dry white wine', 'veal scallopini', 'butter', 'balsamic vinegar', 'flat leaf parsley', 'flmy', 'salt', 'pepper']",9,30.0
5103,Alfredo-florentine-lasagna-297401,alfredo florentine lasagna,4.0,4200.0,[Main Dishes],[Italian],"[ricotta cheese, eggs, frozen chopped spinach, thawed and squeezed dry, salt, ground black pepper, ground nutmeg, bertolli® alfredo sauce, lasagna noodles, cooked and drained, shredded mozzarella cheese]","['ricottum cheese', 'egg', 'spinach', 'dry', 'salt', 'black pepper', 'nutmeg', 'sauce', 'lasagna noodle', '', 'mozzarella cheese']",11,70.0
5104,Tuscan-Herb-Dipping-Oil-Recipe_-1357289,tuscan herb dipping oil recipe!,4.0,900.0,[Appetizers],[Italian],"[garlic, fresh oregano, fresh rosemary, fresh basil, fresh parsley, crushed red pepper flakes, coarse salt, cracked black pepper, extra-virgin olive oil]","['garlic', 'oregano', 'rosemary', 'basil', 'parsley', 'pepper flake', 'coarse salt', 'black pepper', 'extra virgin olive oil']",9,15.0
5105,Tuscan-Spaghetti-Bolognese-1351398,tuscan spaghetti bolognese,4.0,5400.0,[Main Dishes],[Italian],"[olive oil, onions, carrots, celery, garlic, salt, ground chuck, tomato paste, red wine, water, bay leaf, thyme, spaghetti, flat leaf parsley]","['olive oil', 'onion', 'carrot', 'celery', 'garlic', 'salt', 'chuck', 'tomato paste', 'wine', 'water', 'bay leaf', 'thyme', 'spaghettus', 'flat leaf parsley']",14,90.0
5106,Tuscan-White-Bean-and-Sausage-Dip-_SundaySupper-1358851,tuscan white bean and sausage dip #sundaysupper,4.0,2100.0,[],[Italian],"[white beans, sausage links, garlic, dried rosemary, fresh lemon juice, grated parmesan cheese, mozzarella cheese, cream, extra-virgin olive oil, black pepper, chopped parsley, salt]","['white bean', 'sausage link', 'garlic', 'rosemary', 'lemon juice', 'parmesan cheese', 'mozzarella cheese', 'cream', 'extra virgin olive oil', 'black pepper', 'parsley', 'salt']",12,35.0
5107,Alkaline-Recipe-_32-_Fibre-ful_-Tuscan-Bean-Soup-1350470,alkaline recipe #32 (fibre-ful) tuscan bean soup,3.0,3600.0,[Soups],[Italian],"[olive oil, onions, celery, garlic, chopped tomatoes, beans, water, himalayan salt, freshly ground pepper, pasta shells, fresh basil leaves]","['olive oil', 'onion', 'celery', 'garlic', 'tomato', 'bean', 'water', 'himalayan salt', 'pepper', 'pastum shell', 'basil leaf']",11,60.0
5108,Italian-Meatball-Sliders-1370917,italian meatball sliders,4.0,3600.0,[Appetizers],[Italian],"[ground turkey, sweet turkey sausage, bread crumbs, minced garlic, chopped parsley, freshly grated parmesan, whole milk, eggs, salt, freshly ground black pepper, provolone cheese, baguette, heirloom tomatoes, extra-virgin olive oil, ground oregano, fresh basil leaves]","['turkey', 'sweet turkey sausage', 'bread crumb', 'garlic', 'parsley', 'parmesan', 'milk', 'egg', 'salt', 'black pepper', 'provolone cheese', 'baguette', 'heirloom tomato', 'extra virgin olive oil', 'oregano', 'basil leaf']",16,60.0
5109,Italian-Cheesy-Pull-Apart-Bread-1234650,italian cheesy pull apart bread,4.0,1800.0,[Breads],[Italian],"[crust, butter, minced garlic, dried oregano, rosemary, dried parsley, pesto, shredded mozzarella cheese]","['crust', 'butter', 'garlic', 'oregano', 'rosemary', 'parsley', 'pesto', 'mozzarella cheese']",8,30.0
5110,Simple-Italian-Pasta-Bake-1208371,simple italian pasta bake,3.0,3600.0,[Main Dishes],[Italian],"[ground beef, penne pasta, garlic sauce, grated parmesan cheese, shredded mozzarella cheese]","['beef', 'penne pastum', 'garlic sauce', 'parmesan cheese', 'mozzarella cheese']",5,60.0
5111,Quick-and-Easy-Sundried-Tomato-and-Sweet-Basil-Ravioli-with-Italian-Sausage-1356572,quick and easy sundried tomato and sweet basil ravioli with italian sausage,4.0,3900.0,[Main Dishes],[Italian],"[ragu chunky sundried tomato & sweet basil pasta sauce, cheese, sweet italian sausage, mozzarella cheese]","['tomato sweet basil pastum sauce', 'cheese', 'sweet italian sausage', 'mozzarella cheese']",4,65.0
5112,Easy-Skillet-Lasagna-1337879,easy skillet lasagna,4.0,2400.0,[Main Dishes],[Italian],"[olive oil, small yellow onion, garlic, parsley, dried basil, salt, pepper, crushed red pepper flakes, lean ground beef, lasagna noodles, tomato sauce, crushed tomatoes, ricotta cheese, chees fresh mozzarella, fresh basil leaves]","['olive oil', 'small yellow onion', 'garlic', 'parsley', 'basil', 'salt', 'pepper', 'pepper flake', 'lean beef', 'lasagna noodle', 'tomato sauce', 'tomato', 'ricottum cheese', 'chee mozzarella', 'basil leaf']",15,40.0
5113,Italian-Polenta-Stuffing-with-Salami-and-Mozzarella-1368098,italian polenta stuffing with salami and mozzarella,4.0,1800.0,[Side Dishes],[Italian],"[polenta, salt, pepper, olive oil, honey, onions, garlic, cremini mushrooms, fresh spinach, roasted red peppers, soppressata, fresh mozzarella, fresh basil]","['polentum', 'salt', 'pepper', 'olive oil', 'honey', 'onion', 'garlic', 'cremini mushroom', 'spinach', 'pepper', 'soppressatum', 'mozzarella', 'basil']",13,30.0
5114,Simple-Crockpot-Italian-Chicken-1339666,simple crockpot italian chicken,4.0,2700.0,[Main Dishes],[Italian],"[boneless chicken breast, extra-virgin olive oil, garlic cloves, chicken broth, italian seasoning, pepper, sea salt, diced tomatoes, shredded parmesan cheese, liquid, meat]","['chicken breast', 'extra virgin olive oil', 'garlic clove', 'chicken broth', 'italian seasoning', 'pepper', 'sea salt', 'tomato', 'parmesan cheese', 'liquid', 'meat']",11,45.0
5115,Pasta-caprese-299294,pasta caprese,4.0,1200.0,[Main Dishes],[Italian],"[penn pasta, cook and drain, cherry tomatoes, wish-bone® robusto italian dressing, chees fresh mozzarella, arugula]","['penn pastum', '', 'cherry tomato', 'wish bone robusto italian dressing', 'chee mozzarella', 'arugula']",6,20.0
5116,Veal-or-Chicken-Ragu-with-Mushrooms-and-Marsala-1364502,veal or chicken ragu with mushrooms and marsala,3.0,3600.0,[Main Dishes],[Italian],"[olive oil, butter, cremini mushrooms, ground veal, salt, pepper, grated nutmeg, shallots, celery, garlic, sage leaves, thyme, tomato paste, marsala wine, veal stock, milk, pappardelle, grana padano, parsley, extra-virgin olive oil]","['olive oil', 'butter', 'cremini mushroom', 'veal', 'salt', 'pepper', 'nutmeg', 'shallot', 'celery', 'garlic', 'sage leaf', 'thyme', 'tomato paste', 'marsala wine', 'veal stock', 'milk', 'pappardelle', 'grana padano', 'parsley', 'extra virgin olive oil']",20,60.0
5117,Italian-Mac-and-Cheese-976373,italian mac and cheese,3.0,1200.0,[Main Dishes],[Italian],"[noodles, eggs, parmigiano reggiano cheese, extra-virgin olive oil, garlic cloves, black pepper, italian parsley leaves]","['noodle', 'egg', 'parmigiano reggiano cheese', 'extra virgin olive oil', 'garlic clove', 'black pepper', 'italian parsley leaf']",7,20.0
